Afghanistan;93,58845;AFN;10.05.2021;09.06.2021;;
Afghanistan;89,77675;AFN;10.10.2020;09.11.2020;;
Afghanistan;93,29915;AFN;10.12.2022;09.01.2023;;
Afghanistan;94,1135;AFN;10.03.2021;09.04.2021;;
Afghanistan;84,15285;AFN;10.06.2020;09.07.2020;;
Afghanistan;87,95545;AFN;10.09.2022;09.10.2022;;
Afghanistan;86,596;AFN;10.07.2020;09.08.2020;;
Afghanistan;115,8354;AFN;10.02.2022;09.03.2022;;
Afghanistan;90,16655;AFN;10.08.2020;09.09.2020;;
Afghanistan;86,48085;AFN;10.12.2019;09.01.2020;;
Afghanistan;91,1007;AFN;10.04.2021;09.05.2021;;
Afghanistan;85,79115;AFN;10.03.2019;09.04.2019;;
Afghanistan;82,87215;AFN;10.05.2020;09.06.2020;;
Afghanistan;90,8302;AFN;10.09.2020;09.10.2020;;
Afghanistan;94,147;AFN;10.01.2021;09.02.2021;;
Afghanistan;86,6193;AFN;10.11.2019;09.12.2019;;
Afghanistan;95,17602;AFN;10.06.2022;09.07.2022;;
Afghanistan;87,7699;AFN;10.08.2019;09.09.2019;;
Afghanistan;95,55015;AFN;10.06.2021;09.07.2021;;
Afghanistan;86,4234;AFN;10.01.2019;09.02.2019;;
Afghanistan;85,70805;AFN;10.04.2019;09.05.2019;;
Afghanistan;102,853;AFN;10.10.2021;09.11.2021;;
Afghanistan;88,6277;AFN;10.06.2019;09.07.2019;;
Afghanistan;86,5877;AFN;10.09.2019;09.10.2019;;
Afghanistan;86,7704;AFN;10.02.2019;09.03.2019;;
Afghanistan;92,12205;AFN;10.07.2019;09.08.2019;;
Afghanistan;86,50005;AFN;10.05.2019;09.06.2019;;
Albanien;1,0939;USD;10.10.2019;09.11.2019;;
Albanien;102,34;ALL;10.12.2023;09.01.2024;;
Albanien;115,08;ALL;10.03.2023;09.04.2023;;
Albanien;116,59;ALL;10.02.2023;09.03.2023;;
Albanien;105,615;ALL;10.11.2023;09.12.2023;;
Albanien;1,102;USD;10.04.2020;09.05.2020;;
Albanien;1,1001;USD;10.02.2020;09.03.2020;;
Albanien;112,755;ALL;10.01.2023;09.02.2023;;
Albanien;1,1907;USD;10.07.2021;09.08.2021;;
Albanien;106,36;ALL;10.10.2023;09.11.2023;;
Albanien;113,645;ALL;10.04.2023;09.05.2023;;
Albanien;106,885;ALL;10.07.2023;09.08.2023;;
Albanien;111,115;ALL;10.05.2023;09.06.2023;;
Albanien;110,645;ALL;10.06.2023;09.07.2023;;
Albanien;110,015;ALL;10.09.2023;09.10.2023;;
Albanien;103,89;ALL;10.08.2023;09.09.2023;;
Albanien;1,18185;USD;10.08.2021;09.09.2021;;
Albanien;1,1141;USD;10.01.2020;09.02.2020;;
Albanien;1,2109;USD;10.02.2021;09.03.2021;;
Albanien;116,58;ALL;10.08.2022;09.09.2022;;
Albanien;1,17585;USD;10.09.2021;09.10.2021;;
Albanien;120,69;ALL;10.05.2022;09.06.2022;;
Albanien;122,18;ALL;10.04.2022;09.05.2022;;
Albanien;1,1611;USD;10.11.2021;09.12.2021;;
Albanien;116,4;ALL;10.10.2022;09.11.2022;;
Albanien;118,36;ALL;10.11.2022;09.12.2022;;
Albanien;1,13325;USD;10.01.2022;09.02.2022;;
Albanien;1,19075;USD;10.12.2020;09.01.2021;;
Albanien;1,08875;USD;10.03.2020;09.04.2020;;
Albanien;1,172;USD;10.11.2020;09.12.2020;;
Albanien;1,12895;USD;10.12.2021;09.01.2022;;
Albanien;121,27;ALL;10.03.2022;09.04.2022;;
Albanien;1,20695;USD;10.05.2021;09.06.2021;;
Albanien;1,1006;USD;10.12.2019;09.01.2020;;
Albanien;1,1652;USD;10.10.2020;09.11.2020;;
Albanien;116,705;ALL;10.12.2022;09.01.2023;;
Albanien;1,21625;USD;10.03.2021;09.04.2021;;
Albanien;1,09885;USD;10.06.2020;09.07.2020;;
Albanien;117,14;ALL;10.09.2022;09.10.2022;;
Albanien;1,1228;USD;10.07.2020;09.08.2020;;
Albanien;119,475;ALL;10.07.2022;09.08.2022;;
Albanien;1,11535;USD;10.02.2022;09.03.2022;;
Albanien;1,17515;USD;10.08.2020;09.09.2020;;
Albanien;1,178;USD;10.04.2021;09.05.2021;;
Albanien;1,13595;USD;10.03.2019;09.04.2019;;
Albanien;1,0883;USD;10.05.2020;09.06.2020;;
Albanien;1,1835;USD;10.09.2020;09.10.2020;;
Albanien;1,22045;USD;10.01.2021;09.02.2021;;
Albanien;1,10785;USD;10.11.2019;09.12.2019;;
Albanien;119,378;ALL;10.06.2022;09.07.2022;;
Albanien;1,11245;USD;10.08.2019;09.09.2019;;
Albanien;1,21955;USD;10.06.2021;09.07.2021;;
Albanien;1,13925;USD;10.01.2019;09.02.2019;;
Albanien;1,12755;USD;10.04.2019;09.05.2019;;
Albanien;1,1681;USD;10.10.2021;09.11.2021;;
Albanien;1,1178;USD;10.06.2019;09.07.2019;;
Albanien;1,1092;USD;10.09.2019;09.10.2019;;
Albanien;1,14415;USD;10.02.2019;09.03.2019;;
Albanien;1,1366;USD;10.07.2019;09.08.2019;;
Albanien;1,1138;USD;10.05.2019;09.06.2019;;
Algerien;131,97575;DZD;10.10.2019;09.11.2019;;
Algerien;146,8378;DZD;10.12.2023;09.01.2024;;
Algerien;144,8674;DZD;10.03.2023;09.04.2023;;
Algerien;147,62525;DZD;10.02.2023;09.03.2023;;
Algerien;144,5729;DZD;10.11.2023;09.12.2023;;
Algerien;136,0344;DZD;10.04.2020;09.05.2020;;
Algerien;132,07625;DZD;10.02.2020;09.03.2020;;
Algerien;146,11055;DZD;10.01.2023;09.02.2023;;
Algerien;159,777;DZD;10.07.2021;09.08.2021;;
Algerien;145,15685;DZD;10.10.2023;09.11.2023;;
Algerien;147,18135;DZD;10.04.2023;09.05.2023;;
Algerien;148,0428;DZD;10.07.2023;09.08.2023;;
Algerien;149,2463;DZD;10.05.2023;09.06.2023;;
Algerien;146,86215;DZD;10.06.2023;09.07.2023;;
Algerien;147,55655;DZD;10.09.2023;09.10.2023;;
Algerien;149,7858;DZD;10.08.2023;09.09.2023;;
Algerien;159,36375;DZD;10.08.2021;09.09.2021;;
Algerien;133,07705;DZD;10.01.2020;09.02.2020;;
Algerien;161,0131;DZD;10.02.2021;09.03.2021;;
Algerien;148,28445;DZD;10.08.2022;09.09.2022;;
Algerien;159,36035;DZD;10.09.2021;09.10.2021;;
Algerien;152,675;DZD;10.05.2022;09.06.2022;;
Algerien;157,05935;DZD;10.04.2022;09.05.2022;;
Algerien;159,10525;DZD;10.11.2021;09.12.2021;;
Algerien;136,0702;DZD;10.10.2022;09.11.2022;;
Algerien;141,01475;DZD;10.11.2022;09.12.2022;;
Algerien;157,3307;DZD;10.01.2022;09.02.2022;;
Algerien;152,9742;DZD;10.12.2020;09.01.2021;;
Algerien;131,3128;DZD;10.03.2020;09.04.2020;;
Algerien;151,5039;DZD;10.11.2020;09.12.2020;;
Algerien;156,75585;DZD;10.12.2021;09.01.2022;;
Algerien;158,48115;DZD;10.03.2022;09.04.2022;;
Algerien;161,0389;DZD;10.05.2021;09.06.2021;;
Algerien;132,22055;DZD;10.12.2019;09.01.2020;;
Algerien;150,6652;DZD;10.10.2020;09.11.2020;;
Algerien;144,7911;DZD;10.12.2022;09.01.2023;;
Algerien;161,29925;DZD;10.03.2021;09.04.2021;;
Algerien;141,428;DZD;10.06.2020;09.07.2020;;
Algerien;140,2745;DZD;10.09.2022;09.10.2022;;
Algerien;144,9908;DZD;10.07.2020;09.08.2020;;
Algerien;153,95925;DZD;10.07.2022;09.08.2022;;
Algerien;156,38325;DZD;10.02.2022;09.03.2022;;
Algerien;150,06645;DZD;10.08.2020;09.09.2020;;
Algerien;158,01285;DZD;10.04.2021;09.05.2021;;
Algerien;134,682;DZD;10.03.2019;09.04.2019;;
Algerien;139,45735;DZD;10.05.2020;09.06.2020;;
Algerien;151,7428;DZD;10.09.2020;09.10.2020;;
Algerien;161,53115;DZD;10.01.2021;09.02.2021;;
Algerien;132,6802;DZD;10.11.2019;09.12.2019;;
Algerien;155,82508;DZD;10.06.2022;09.07.2022;;
Algerien;133,18825;DZD;10.08.2019;09.09.2019;;
Algerien;162,82075;DZD;10.06.2021;09.07.2021;;
Algerien;134,9821;DZD;10.01.2019;09.02.2019;;
Algerien;134,2132;DZD;10.04.2019;09.05.2019;;
Algerien;159,58765;DZD;10.10.2021;09.11.2021;;
Algerien;133,87295;DZD;10.06.2019;09.07.2019;;
Algerien;133,02355;DZD;10.09.2019;09.10.2019;;
Algerien;135,2709;DZD;10.02.2019;09.03.2019;;
Algerien;134,92525;DZD;10.07.2019;09.08.2019;;
Algerien;133,37885;DZD;10.05.2019;09.06.2019;;
Angola;1,0939;USD;10.10.2019;09.11.2019;;
Angola;538,58495;AOA;10.03.2023;09.04.2023;;
Angola;554,48145;AOA;10.02.2023;09.03.2023;;
Angola;882,46445;AOA;10.11.2023;09.12.2023;;
Angola;1,102;USD;10.04.2020;09.05.2020;;
Angola;1,1001;USD;10.02.2020;09.03.2020;;
Angola;540,7252;AOA;10.01.2023;09.02.2023;;
Angola;1,1907;USD;10.07.2021;09.08.2021;;
Angola;880,4053;AOA;10.10.2023;09.11.2023;;
Angola;552,72595;AOA;10.04.2023;09.05.2023;;
Angola;908,39635;AOA;10.07.2023;09.08.2023;;
Angola;565,42445;AOA;10.05.2023;09.06.2023;;
Angola;595,88985;AOA;10.06.2023;09.07.2023;;
Angola;900,81765;AOA;10.09.2023;09.10.2023;;
Angola;925,67395;AOA;10.08.2023;09.09.2023;;
Angola;915,0315;AOA;10.12.2023;09.01.2024;;
Angola;1,18185;USD;10.08.2021;09.09.2021;;
Angola;1,1141;USD;10.01.2020;09.02.2020;;
Angola;1,2109;USD;10.02.2021;09.03.2021;;
Angola;440,32995;AOA;10.08.2022;09.09.2022;;
Angola;1,17585;USD;10.09.2021;09.10.2021;;
Angola;429,6283;AOA;10.05.2022;09.06.2022;;
Angola;496,0299;AOA;10.04.2022;09.05.2022;;
Angola;1,1611;USD;10.11.2021;09.12.2021;;
Angola;415,1052;AOA;10.10.2022;09.11.2022;;
Angola;480,0162;AOA;10.11.2022;09.12.2022;;
Angola;1,13325;USD;10.01.2022;09.02.2022;;
Angola;1,19075;USD;10.12.2020;09.01.2021;;
Angola;1,08875;USD;10.03.2020;09.04.2020;;
Angola;1,172;USD;10.11.2020;09.12.2020;;
Angola;1,12895;USD;10.12.2021;09.01.2022;;
Angola;559,1969;AOA;10.03.2022;09.04.2022;;
Angola;1,20695;USD;10.05.2021;09.06.2021;;
Angola;1,1006;USD;10.12.2019;09.01.2020;;
Angola;1,1652;USD;10.10.2020;09.11.2020;;
Angola;537,7319;AOA;10.12.2022;09.01.2023;;
Angola;1,21625;USD;10.03.2021;09.04.2021;;
Angola;1,09885;USD;10.06.2020;09.07.2020;;
Angola;425,69435;AOA;10.09.2022;09.10.2022;;
Angola;1,1228;USD;10.07.2020;09.08.2020;;
Angola;452,6765;AOA;10.07.2022;09.08.2022;;
Angola;1,11535;USD;10.02.2022;09.03.2022;;
Angola;1,17515;USD;10.08.2020;09.09.2020;;
Angola;1,178;USD;10.04.2021;09.05.2021;;
Angola;1,13595;USD;10.03.2019;09.04.2019;;
Angola;1,0883;USD;10.05.2020;09.06.2020;;
Angola;1,1835;USD;10.09.2020;09.10.2020;;
Angola;1,22045;USD;10.01.2021;09.02.2021;;
Angola;1,10785;USD;10.11.2019;09.12.2019;;
Angola;449,25299;AOA;10.06.2022;09.07.2022;;
Angola;1,11245;USD;10.08.2019;09.09.2019;;
Angola;1,21955;USD;10.06.2021;09.07.2021;;
Angola;1,13925;USD;10.01.2019;09.02.2019;;
Angola;1,12755;USD;10.04.2019;09.05.2019;;
Angola;1,1681;USD;10.10.2021;09.11.2021;;
Angola;1,1178;USD;10.06.2019;09.07.2019;;
Angola;1,1092;USD;10.09.2019;09.10.2019;;
Angola;1,14415;USD;10.02.2019;09.03.2019;;
Angola;1,1366;USD;10.07.2019;09.08.2019;;
Angola;1,1138;USD;10.05.2019;09.06.2019;;
Argentinien;1,0939;USD;10.10.2019;09.11.2019;;
Argentinien;206,75615;ARS;10.03.2023;09.04.2023;;
Argentinien;201,3355;ARS;10.02.2023;09.03.2023;;
Argentinien;369,2561;ARS;10.11.2023;09.12.2023;;
Argentinien;1,102;USD;10.04.2020;09.05.2020;;
Argentinien;1,1001;USD;10.02.2020;09.03.2020;;
Argentinien;187,27585;ARS;10.01.2023;09.02.2023;;
Argentinien;1,1907;USD;10.07.2021;09.08.2021;;
Argentinien;370,0316;ARS;10.10.2023;09.11.2023;;
Argentinien;225,2645;ARS;10.04.2023;09.05.2023;;
Argentinien;279,7953;ARS;10.07.2023;09.08.2023;;
Argentinien;242,28655;ARS;10.05.2023;09.06.2023;;
Argentinien;252,88685;ARS;10.06.2023;09.07.2023;;
Argentinien;378,2698;ARS;10.09.2023;09.10.2023;;
Argentinien;301,3035;ARS;10.08.2023;09.09.2023;;
Argentinien;392,5475;ARS;10.12.2023;09.01.2024;;
Argentinien;1,18185;USD;10.08.2021;09.09.2021;;
Argentinien;1,1141;USD;10.01.2020;09.02.2020;;
Argentinien;1,2109;USD;10.02.2021;09.03.2021;;
Argentinien;132,2099;ARS;10.08.2022;09.09.2022;;
Argentinien;1,17585;USD;10.09.2021;09.10.2021;;
Argentinien;121,38465;ARS;10.05.2022;09.06.2022;;
Argentinien;121,5777;ARS;10.04.2022;09.05.2022;;
Argentinien;1,1611;USD;10.11.2021;09.12.2021;;
Argentinien;140,4226;ARS;10.10.2022;09.11.2022;;
Argentinien;156,63195;ARS;10.11.2022;09.12.2022;;
Argentinien;1,13325;USD;10.01.2022;09.02.2022;;
Argentinien;1,22045;USD;10.01.2021;09.02.2021;;
Argentinien;1,19075;USD;10.12.2020;09.01.2021;;
Argentinien;1,08875;USD;10.03.2020;09.04.2020;;
Argentinien;1,172;USD;10.11.2020;09.12.2020;;
Argentinien;1,12895;USD;10.12.2021;09.01.2022;;
Argentinien;121,37275;ARS;10.03.2022;09.04.2022;;
Argentinien;1,20695;USD;10.05.2021;09.06.2021;;
Argentinien;1,1006;USD;10.12.2019;09.01.2020;;
Argentinien;1,1652;USD;10.10.2020;09.11.2020;;
Argentinien;172,27315;ARS;10.12.2022;09.01.2023;;
Argentinien;1,21625;USD;10.03.2021;09.04.2021;;
Argentinien;1,09885;USD;10.06.2020;09.07.2020;;
Argentinien;137,27195;ARS;10.09.2022;09.10.2022;;
Argentinien;1,1228;USD;10.07.2020;09.08.2020;;
Argentinien;131,1488;ARS;10.07.2022;09.08.2022;;
Argentinien;1,11535;USD;10.02.2022;09.03.2022;;
Argentinien;1,17515;USD;10.08.2020;09.09.2020;;
Argentinien;1,178;USD;10.04.2021;09.05.2021;;
Argentinien;1,13595;USD;10.03.2019;09.04.2019;;
Argentinien;1,0883;USD;10.05.2020;09.06.2020;;
Argentinien;1,1835;USD;10.09.2020;09.10.2020;;
Argentinien;1,10785;USD;10.11.2019;09.12.2019;;
Argentinien;127,84508;ARS;10.06.2022;09.07.2022;;
Argentinien;1,11245;USD;10.08.2019;09.09.2019;;
Argentinien;1,13925;USD;10.01.2019;09.02.2019;;
Argentinien;1,21955;USD;10.06.2021;09.07.2021;;
Argentinien;1,12755;USD;10.04.2019;09.05.2019;;
Argentinien;1,1681;USD;10.10.2021;09.11.2021;;
Argentinien;1,1178;USD;10.06.2019;09.07.2019;;
Argentinien;1,1092;USD;10.09.2019;09.10.2019;;
Argentinien;1,14415;USD;10.02.2019;09.03.2019;;
Argentinien;1,1366;USD;10.07.2019;09.08.2019;;
Argentinien;1,1138;USD;10.05.2019;09.06.2019;;
Aruba;1,9581;AWG;10.10.2019;09.11.2019;;
Aruba;1,8947;AWG;10.03.2023;09.04.2023;;
Aruba;1,9481;AWG;10.02.2023;09.03.2023;;
Aruba;1,8899;AWG;10.11.2023;09.12.2023;;
Aruba;1,9945;AWG;10.04.2020;09.05.2020;;
Aruba;1,9939;AWG;10.02.2020;09.03.2020;;
Aruba;1,90375;AWG;10.01.2023;09.02.2023;;
Aruba;2,1646;AWG;10.07.2021;09.08.2021;;
Aruba;1,8912;AWG;10.10.2023;09.11.2023;;
Aruba;1,9406;AWG;10.04.2023;09.05.2023;;
Aruba;1,9603;AWG;10.07.2023;09.08.2023;;
Aruba;1,9769;AWG;10.05.2023;09.06.2023;;
Aruba;1,9237;AWG;10.06.2023;09.07.2023;;
Aruba;1,9374;AWG;10.09.2023;09.10.2023;;
Aruba;1,992;AWG;10.08.2023;09.09.2023;;
Aruba;1,9603;AWG;10.12.2023;09.01.2024;;
Aruba;2,118;AWG;10.08.2021;09.09.2021;;
Aruba;2,01635;AWG;10.01.2020;09.02.2020;;
Aruba;2,1905;AWG;10.02.2021;09.03.2021;;
Aruba;1,8143;AWG;10.08.2022;09.09.2022;;
Aruba;2,1048;AWG;10.09.2021;09.10.2021;;
Aruba;1,9079;AWG;10.05.2022;09.06.2022;;
Aruba;1,9644;AWG;10.04.2022;09.05.2022;;
Aruba;2,0743;AWG;10.11.2021;09.12.2021;;
Aruba;1,7237;AWG;10.10.2022;09.11.2022;;
Aruba;1,8019;AWG;10.11.2022;09.12.2022;;
Aruba;2,02745;AWG;10.01.2022;09.02.2022;;
Aruba;2,20885;AWG;10.01.2021;09.02.2021;;
Aruba;2,15545;AWG;10.12.2020;09.01.2021;;
Aruba;1,97345;AWG;10.03.2020;09.04.2020;;
Aruba;2,1252;AWG;10.11.2020;09.12.2020;;
Aruba;2,0072;AWG;10.12.2021;09.01.2022;;
Aruba;2,0253;AWG;10.03.2022;09.04.2022;;
Aruba;2,1848;AWG;10.05.2021;09.06.2021;;
Aruba;1,99225;AWG;10.12.2019;09.01.2020;;
Aruba;2,0873;AWG;10.10.2020;09.11.2020;;
Aruba;1,8776;AWG;10.12.2022;09.01.2023;;
Aruba;2,20105;AWG;10.03.2021;09.04.2021;;
Aruba;1,9877;AWG;10.06.2020;09.07.2020;;
Aruba;1,7765;AWG;10.09.2022;09.10.2022;;
Aruba;2,03255;AWG;10.07.2020;09.08.2020;;
Aruba;1,8837;AWG;10.07.2022;09.08.2022;;
Aruba;2,019;AWG;10.02.2022;09.03.2022;;
Aruba;2,12735;AWG;10.08.2020;09.09.2020;;
Aruba;2,13185;AWG;10.04.2021;09.05.2021;;
Aruba;2,0332;AWG;10.03.2019;09.04.2019;;
Aruba;1,97375;AWG;10.05.2020;09.06.2020;;
Aruba;2,1423;AWG;10.09.2020;09.10.2020;;
Aruba;1,9859;AWG;10.11.2019;09.12.2019;;
Aruba;1,91628;AWG;10.06.2022;09.07.2022;;
Aruba;1,9912;AWG;10.08.2019;09.09.2019;;
Aruba;2,03955;AWG;10.01.2019;09.02.2019;;
Aruba;2,2079;AWG;10.06.2021;09.07.2021;;
Aruba;2,0183;AWG;10.04.2019;09.05.2019;;
Aruba;2,0941;AWG;10.10.2021;09.11.2021;;
Aruba;2,00085;AWG;10.06.2019;09.07.2019;;
Aruba;1,9854;AWG;10.09.2019;09.10.2019;;
Aruba;2,04785;AWG;10.02.2019;09.03.2019;;
Aruba;2,0345;AWG;10.07.2019;09.08.2019;;
Aruba;1,9937;AWG;10.05.2019;09.06.2019;;
Australien;1,62024;AUD;10.10.2019;09.11.2019;;
Australien;1,56023;AUD;10.03.2023;09.04.2023;;
Australien;1,5313;AUD;10.02.2023;09.03.2023;;
Australien;1,66725;AUD;10.11.2023;09.12.2023;;
Australien;1,81619;AUD;10.04.2020;09.05.2020;;
Australien;1,62974;AUD;10.02.2020;09.03.2020;;
Australien;1,57277;AUD;10.01.2023;09.02.2023;;
Australien;1,57443;AUD;10.07.2021;09.08.2021;;
Australien;1,65592;AUD;10.10.2023;09.11.2023;;
Australien;1,62622;AUD;10.04.2023;09.05.2023;;
Australien;1,6506;AUD;10.07.2023;09.08.2023;;
Australien;1,67202;AUD;10.05.2023;09.06.2023;;
Australien;1,64367;AUD;10.06.2023;09.07.2023;;
Australien;1,67851;AUD;10.09.2023;09.10.2023;;
Australien;1,63302;AUD;10.08.2023;09.09.2023;;
Australien;1,65729;AUD;10.12.2023;09.01.2024;;
Australien;1,60853;AUD;10.08.2021;09.09.2021;;
Australien;1,60076;AUD;10.01.2020;09.02.2020;;
Australien;1,57388;AUD;10.02.2021;09.03.2021;;
Australien;1,46317;AUD;10.08.2022;09.09.2022;;
Australien;1,62189;AUD;10.09.2021;09.10.2021;;
Australien;1,48109;AUD;10.05.2022;09.06.2022;;
Australien;1,46632;AUD;10.04.2022;09.05.2022;;
Australien;1,6116;AUD;10.11.2021;09.12.2021;;
Australien;1,48311;AUD;10.10.2022;09.11.2022;;
Australien;1,54919;AUD;10.11.2022;09.12.2022;;
Australien;1,56133;AUD;10.01.2022;09.02.2022;;
Australien;1,60886;AUD;10.01.2021;09.02.2021;;
Australien;1,61721;AUD;10.12.2020;09.01.2021;;
Australien;1,65715;AUD;10.03.2020;09.04.2020;;
Australien;1,66134;AUD;10.11.2020;09.12.2020;;
Australien;1,57962;AUD;10.12.2021;09.01.2022;;
Australien;1,56424;AUD;10.03.2022;09.04.2022;;
Australien;1,5579;AUD;10.05.2021;09.06.2021;;
Australien;1,62231;AUD;10.12.2019;09.01.2020;;
Australien;1,65235;AUD;10.10.2020;09.11.2020;;
Australien;1,56152;AUD;10.12.2022;09.01.2023;;
Australien;1,536;AUD;10.03.2021;09.04.2021;;
Australien;1,65668;AUD;10.06.2020;09.07.2020;;
Australien;1,4484;AUD;10.09.2022;09.10.2022;;
Australien;1,63054;AUD;10.07.2020;09.08.2020;;
Australien;1,51789;AUD;10.07.2022;09.08.2022;;
Australien;1,57734;AUD;10.02.2022;09.03.2022;;
Australien;1,63709;AUD;10.08.2020;09.09.2020;;
Australien;1,54151;AUD;10.04.2021;09.05.2021;;
Australien;1,58962;AUD;10.03.2019;09.04.2019;;
Australien;1,67286;AUD;10.05.2020;09.06.2020;;
Australien;1,63174;AUD;10.09.2020;09.10.2020;;
Australien;1,6184;AUD;10.11.2019;09.12.2019;;
Australien;1,5108;AUD;10.06.2022;09.07.2022;;
Australien;1,61072;AUD;10.08.2019;09.09.2019;;
Australien;1,6189;AUD;10.01.2019;09.02.2019;;
Australien;1,57419;AUD;10.06.2021;09.07.2021;;
Australien;1,58744;AUD;10.04.2019;09.05.2019;;
Australien;1,6116;AUD;10.10.2021;09.11.2021;;
Australien;1,61448;AUD;10.06.2019;09.07.2019;;
Australien;1,64577;AUD;10.09.2019;09.10.2019;;
Australien;1,59619;AUD;10.02.2019;09.03.2019;;
Australien;1,6275;AUD;10.07.2019;09.08.2019;;
Australien;1,58252;AUD;10.05.2019;09.06.2019;;
Bahamas;1,0939;BSD;10.10.2019;09.11.2019;;
Bahamas;1,0586;BSD;10.03.2023;09.04.2023;;
Bahamas;1,08825;BSD;10.02.2023;09.03.2023;;
Bahamas;1,05575;BSD;10.11.2023;09.12.2023;;
Bahamas;1,102;BSD;10.04.2020;09.05.2020;;
Bahamas;1,1001;BSD;10.02.2020;09.03.2020;;
Bahamas;1,0635;BSD;10.01.2023;09.02.2023;;
Bahamas;1,1907;BSD;10.07.2021;09.08.2021;;
Bahamas;1,05655;BSD;10.10.2023;09.11.2023;;
Bahamas;1,08425;BSD;10.04.2023;09.05.2023;;
Bahamas;1,09505;BSD;10.07.2023;09.08.2023;;
Bahamas;1,10405;BSD;10.05.2023;09.06.2023;;
Bahamas;1,0746;BSD;10.06.2023;09.07.2023;;
Bahamas;1,08235;BSD;10.09.2023;09.10.2023;;
Bahamas;1,11285;BSD;10.08.2023;09.09.2023;;
Bahamas;1,09505;BSD;10.12.2023;09.01.2024;;
Bahamas;1,18185;BSD;10.08.2021;09.09.2021;;
Bahamas;1,1141;BSD;10.01.2020;09.02.2020;;
Bahamas;1,2109;BSD;10.02.2021;09.03.2021;;
Bahamas;1,01405;BSD;10.08.2022;09.09.2022;;
Bahamas;1,17585;BSD;10.09.2021;09.10.2021;;
Bahamas;1,05535;BSD;10.05.2022;09.06.2022;;
Bahamas;1,0998;BSD;10.04.2022;09.05.2022;;
Bahamas;1,1611;BSD;10.11.2021;09.12.2021;;
Bahamas;0,96295;BSD;10.10.2022;09.11.2022;;
Bahamas;1,0066;BSD;10.11.2022;09.12.2022;;
Bahamas;1,13325;BSD;10.01.2022;09.02.2022;;
Bahamas;1,22045;BSD;10.01.2021;09.02.2021;;
Bahamas;1,19075;BSD;10.12.2020;09.01.2021;;
Bahamas;1,08875;BSD;10.03.2020;09.04.2020;;
Bahamas;1,12895;BSD;10.12.2021;09.01.2022;;
Bahamas;1,172;BSD;10.11.2020;09.12.2020;;
Bahamas;1,12425;BSD;10.03.2022;09.04.2022;;
Bahamas;1,20695;BSD;10.05.2021;09.06.2021;;
Bahamas;1,1006;BSD;10.12.2019;09.01.2020;;
Bahamas;1,1652;BSD;10.10.2020;09.11.2020;;
Bahamas;1,04905;BSD;10.12.2022;09.01.2023;;
Bahamas;1,21625;BSD;10.03.2021;09.04.2021;;
Bahamas;1,09885;BSD;10.06.2020;09.07.2020;;
Bahamas;0,99265;BSD;10.09.2022;09.10.2022;;
Bahamas;1,1228;BSD;10.07.2020;09.08.2020;;
Bahamas;1,05545;BSD;10.07.2022;09.08.2022;;
Bahamas;1,11535;BSD;10.02.2022;09.03.2022;;
Bahamas;1,17515;BSD;10.08.2020;09.09.2020;;
Bahamas;1,178;BSD;10.04.2021;09.05.2021;;
Bahamas;1,13595;BSD;10.03.2019;09.04.2019;;
Bahamas;1,0883;BSD;10.05.2020;09.06.2020;;
Bahamas;1,1835;BSD;10.09.2020;09.10.2020;;
